Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff,AnoTrimestre
621179,1386394,2023-01-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2486,1.0311,1.1451,0,"1,14","1,15","10480,251311","99,48","545,0256",0,1900-01-01,0.2175,-0.9276,-0.6825,-0.002,2023Q1
621953,1387942,2023-01-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2753,1.0111,1.1465,0,"1,14","1,15","10485,843219","99,48","542,9513",0,1900-01-01,0.2642,-0.8823000000000001,-0.6358,0.0014,2023Q1
622727,1389490,2023-01-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.241,1.0397,1.148,0,"1,14","1,15","10491,368526","99,47","541,3634",0,1900-01-01,0.2013,-0.9467,-0.6987,0.0014999999999998,2023Q1
623501,1391038,2023-01-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2387,1.0461,1.1482,0,"1,14","1,15","10497,05363","99,47","541,0881",0,1900-01-01,0.1925999999999998,-0.9556000000000002,-0.7074000000000001,0.0002000000000002,2023Q1
624275,1392586,2023-01-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2455,1.041,1.1488,0,"1,15","1,15","10502,644123","99,47","540,8956",0,1900-01-01,0.2045000000000001,-0.9443,-0.6954999999999999,0.0005999999999999,2023Q1
625049,1394134,2023-01-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2388,1.041,1.1494,0,"1,15","1,15","10508,277844","99,47","540,3129",0,1900-01-01,0.1977999999999999,-0.9516,-0.7022,0.0005999999999999,2023Q1
625823,1395682,2023-01-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2515,1.041,1.1491,0,"1,15","1,15","10514,129456","99,47","539,5945",0,1900-01-01,0.2105000000000001,-0.9386,-0.6894999999999999,-0.0002999999999999,2023Q1
626596,1397228,2023-01-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.24,1.0461,1.1492,0,"1,15","1,15","10519,87066","99,47","539,1134",0,1900-01-01,0.1938999999999999,-0.9553,-0.7061000000000001,9.9999999999989e-05,2023Q1
627369,1398774,2023-01-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2863,1.0742,1.1457,"0,03","1,11","1,18","10526,404984","99,48","538,7454",0,1900-01-01,0.2120999999999999,-0.9336,-0.6879000000000001,-0.0035,2023Q1
628142,1400320,2023-01-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3474,1.0383,1.1619,"0,07","1,09","1,23","10528,635088","99,45","537,6523",35,1900-01-01,0.3090999999999999,-0.8528,-0.5909000000000001,0.0161999999999999,2023Q1
628915,1401864,2023-01-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4097,1.0471,1.1722,"0,07","1,1","1,24","10532,285315","99,43","535,7094",10,1900-01-01,0.3626,-0.8095999999999999,-0.5374,0.0102999999999999,2023Q1
629686,1403406,2023-01-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3917,1.053,1.1919,"0,08","1,11","1,27","10533,709695","99,39","535,1631",5,1900-01-01,0.3387,-0.8532,-0.5613,0.0197,2023Q1
630457,1404948,2023-01-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4104,1.0755,1.2079,"0,07","1,13","1,28","10536,027147","99,36","534,103",0,1900-01-01,0.3349000000000002,-0.8729999999999998,-0.5650999999999998,0.016,2023Q1
631228,1406486,2023-01-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4127,1.0856,1.2128,"0,07","1,14","1,29","10540,837762","99,35","532,8078",0,1900-01-01,0.3271000000000001,-0.8856999999999999,-0.5728999999999999,0.0049000000000001,2023Q1
631995,1407253,2023-01-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4164,1.0884,1.219,"0,07","1,15","1,29","10545,405252","99,34","531,2446",0,1900-01-01,0.328,-0.891,-0.572,0.0061999999999999,2023Q1
632761,1408785,2023-01-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4296,1.1456,1.2397,"0,1","1,14","1,34","10546,774507","99,3","529,8838",0,1900-01-01,0.284,-0.9557,-0.616,0.0206999999999999,2023Q1
633527,1410317,2023-01-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4625,1.15,1.2659,"0,1","1,17","1,36","10546,865657","99,24","529,1751",0,1900-01-01,0.3125,-0.9534,-0.5875,0.0262,2023Q1
634293,1411849,2023-01-25,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4605,1.151,1.2913,"0,08","1,22","1,37","10547,139496","99,19","528,5195",35,1900-01-01,0.3094999999999999,-0.9818,-0.5905000000000001,0.0253999999999998,2023Q1
635059,1413386,2023-01-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4315,1.15,1.2849,"0,08","1,21","1,36","10554,461289","99,21","527,3332",10,1900-01-01,0.2815000000000001,-1.0033999999999998,-0.6184999999999999,-0.0063999999999999,2023Q1
635830,1414927,2023-01-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4426,1.1533,1.2804,"0,07","1,21","1,35","10561,414167","99,22","525,8511",5,1900-01-01,0.2893000000000001,-0.9911,-0.6106999999999999,-0.0044999999999999,2023Q1
636600,1416467,2023-01-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.449,1.1595,1.2781,"0,07","1,21","1,35","10567,826871","99,22","524,7574",0,1900-01-01,0.2895000000000001,-0.9886,-0.6104999999999999,-0.0022999999999999,2023Q1
637370,1418007,2023-01-31,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4431,1.1525,1.2811,"0,07","1,21","1,35","10573,037609","99,22","523,9938",0,1900-01-01,0.2905999999999999,-0.9905,-0.6094,0.0029999999999998,2023Q1
638140,1419547,2023-02-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4434,1.1528,1.281,"0,07","1,21","1,35","10579,021535","99,22","522,6275",0,1900-01-01,0.2905999999999999,-0.9904,-0.6094,-9.9999999999989e-05,2023Q1
638910,1421086,2023-02-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4434,1.1528,1.2827,"0,07","1,21","1,35","10584,604695","99,22","521,3507",0,1900-01-01,0.2905999999999999,-0.9921,-0.6094,0.0017,2023Q1
639679,1422624,2023-02-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4692,1.1883,1.3006,"0,1","1,2","1,4","10586,810145","99,19","519,3662",0,1900-01-01,0.2809000000000001,-1.0196999999999998,-0.6190999999999999,0.0179,2023Q1
640448,1424158,2023-02-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4686,1.1951,1.3171,"0,1","1,22","1,41","10589,188064","99,15","518,2978",0,1900-01-01,0.2734999999999998,-1.0436,-0.6265000000000002,0.0164999999999999,2023Q1
641213,1425688,2023-02-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.5129,1.1974,1.3418,"0,13","1,22","1,47","10589,722355","99,11","517,7593",0,1900-01-01,0.3154999999999999,-1.0263000000000002,-0.5845000000000001,0.0247000000000001,2023Q1
641977,1427216,2023-02-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.5202,1.2035,1.3525,"0,13","1,23","1,48","10593,190681","99,08","517,6772",0,1900-01-01,0.3167,-1.0358,-0.5833,0.0106999999999999,2023Q1
642741,1428744,2023-02-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.5528,1.208,1.3775,"0,12","1,26","1,5","10593,776178","99,04","516,6349",0,1900-01-01,0.3448,-1.0327,-0.5552,0.0249999999999999,2023Q1
643505,1430271,2023-02-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.5619,1.2055,1.3912,"0,12","1,27","1,51","10596,811849","99,01","515,5569",0,1900-01-01,0.3564,-1.0348,-0.5436,0.0137,2023Q1
644268,1431797,2023-02-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7061,1.2155,1.4183,"0,14","1,28","1,56","10597,079792","98,96","514,09",0,1900-01-01,0.4905999999999999,-0.9277,-0.4094000000000001,0.0270999999999999,2023Q1
645031,1433323,2023-02-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8595,1.1971,1.447,"0,12","1,33","1,57","10596,853757","98,9","513,4467",0,1900-01-01,0.6623999999999999,-0.7846000000000002,-0.2376000000000001,0.0287000000000001,2023Q1
645793,1434846,2023-02-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8284,1.2198,1.5159,"0,12","1,4","1,64","9867,766082","98,68","550,8073",35,1900-01-01,0.6086,-0.9073,-0.2914,0.0688999999999999,2023Q1
646554,1436368,2023-02-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7564,1.3839,1.558,"0,18","1,37","1,74","9864,439209","98,59","549,753",10,1900-01-01,0.3725,-1.1855,-0.5275,0.0421,2023Q1
647315,1439412,2023-02-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8591,1.5135,1.5954,"0,16","1,44","1,75","9862,091962","98,51","548,8974",5,1900-01-01,0.3455999999999999,-1.2498,-0.5544000000000001,0.0373999999999998,2023Q1
648076,1440934,2023-02-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.814,1.4535,1.6407,"0,14","1,5","1,79","9858,303958","98,42","547,3363",0,1900-01-01,0.3605,-1.2802,-0.5395,0.0453000000000001,2023Q1
648837,1442461,2023-02-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.7828,1.4721,1.6452,"0,14","1,5","1,79","9862,991654","98,42","546,3626",0,1900-01-01,0.3107,-1.3345,-0.5893,0.0044999999999999,2023Q1
649603,1443993,2023-02-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9056,1.4657,1.7166,"0,12","1,6","1,83","9853,859275","98,27","544,6178",35,1900-01-01,0.4398999999999999,-1.2767,-0.4601,0.0713999999999999,2023Q1
650369,1445525,2023-02-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.94,1.5479,1.7029,"0,05","1,65","1,76","9862,169045","98,3","544,3663",45,1900-01-01,0.3920999999999999,-1.3108000000000002,-0.5079000000000001,-0.0136999999999998,2023Q1
651135,1447057,2023-02-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9172,1.5839,1.7412,"0,14","1,6","1,88","9859,92177","98,22","543,0355",50,1900-01-01,0.3332999999999999,-1.4079000000000002,-0.5667000000000001,0.0383,2023Q1
651901,1448589,2023-03-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9367,1.5485,1.7239,"0,07","1,65","1,79","9869,192592","98,26","542,1292",15,1900-01-01,0.3882000000000001,-1.3357,-0.5117999999999999,-0.0173,2023Q1
652667,1450121,2023-03-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9817,1.5888,1.7286,"0,08","1,65","1,8","9874,039174","98,26","540,673",5,1900-01-01,0.3929,-1.3357,-0.5071,0.0046999999999999,2023Q1
653433,1451653,2023-03-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.936,1.5908,1.7232,"0,11","1,62","1,83","9880,900874","98,27","539,5175",0,1900-01-01,0.3451999999999999,-1.378,-0.5548000000000001,-0.0053999999999998,2023Q1
654198,1453183,2023-03-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9679,1.6016,1.7216,"0,15","1,57","1,87","9886,750863","98,28","539,0579",0,1900-01-01,0.3663,-1.3553,-0.5337,-0.0016,2023Q1
654963,1454713,2023-03-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9277,1.5982,1.713,"0,12","1,6","1,83","9894,115134","98,3","538,4291",0,1900-01-01,0.3294999999999999,-1.3835000000000002,-0.5705000000000001,-0.0085999999999999,2023Q1
655728,1456243,2023-03-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9277,1.5982,1.7109,"0,12","1,6","1,83","9899,989266","98,3","538,2412",0,1900-01-01,0.3294999999999999,-1.3814000000000002,-0.5705000000000001,-0.0020999999999999,2023Q1
656493,1457773,2023-03-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9652,1.6152,1.7145,"0,13","1,59","1,84","9904,729336","98,3","537,8925",0,1900-01-01,0.3500000000000001,-1.3644999999999998,-0.5499999999999999,0.0035999999999998,2023Q1
657258,1459303,2023-03-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8704,1.5983,1.7056,"0,1","1,6","1,81","9912,4766","98,32","536,262",35,1900-01-01,0.2721,-1.4335,-0.6279,-0.0088999999999999,2023Q1
658023,1460833,2023-03-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8634,1.5811,1.6982,"0,1","1,6","1,8","9919,468844","98,34","536,0497",45,1900-01-01,0.2823,-1.4159,-0.6177,-0.0074,2023Q1
658788,1462363,2023-03-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.8624,1.5811,1.6833,"0,09","1,59","1,78","9928,332009","98,37","534,8274",15,1900-01-01,0.2813000000000001,-1.402,-0.6186999999999999,-0.0148999999999999,2023Q1
659551,1463888,2023-03-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9485,1.5939,1.6887,"0,05","1,63","1,74","9932,739997","98,36","534,3911",5,1900-01-01,0.3545999999999998,-1.3341000000000005,-0.5454000000000002,0.0054,2023Q1
660313,1465412,2023-03-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9104,1.5939,1.6859,"0,09","1,6","1,77","9939,169559","98,37","532,9196",0,1900-01-01,0.3165,-1.3694,-0.5835,-0.0028000000000001,2023Q1
661075,1466936,2023-03-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9114,1.5833,1.6961,"0,02","1,68","1,71","9942,624476","98,35","532,3817",0,1900-01-01,0.3281,-1.368,-0.5719,0.0101999999999999,2023Q1
661837,1468460,2023-03-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9485,1.5939,1.6965,"0,01","1,68","1,71","9948,291701","98,35","531,2642",0,1900-01-01,0.3545999999999998,-1.3419,-0.5454000000000002,0.0003999999999999,2023Q1
662648,1469984,2023-03-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9805,1.6083,1.7106,"0,05","1,66","1,76","9951,14067","98,33","530,1329",0,1900-01-01,0.3721999999999998,-1.3384,-0.5278000000000002,0.0141,2023Q1
663361,1471459,2023-03-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9294,1.5675,1.7083,"0,04","1,67","1,75","9957,281362","98,34","529,314",0,1900-01-01,0.3619000000000001,-1.3463999999999998,-0.5380999999999999,-0.0022999999999999,2023Q1
664123,1472983,2023-03-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9277,1.5683,1.707,"0,01","1,69","1,72","9963,43085","98,34","527,8195",0,1900-01-01,0.3593999999999999,-1.3476,-0.5406000000000001,-0.0012999999999998,2023Q1
664885,1474507,2023-03-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9801,1.5748,1.7047,"0,01","1,69","1,72","9969,425836","98,35","527,4793",0,1900-01-01,0.4053,-1.2994,-0.4947,-0.0022999999999999,2023Q1
665647,1476039,2023-03-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.954,1.5609,1.7073,"0,02","1,69","1,72","9974,543551","98,35","526,7357",35,1900-01-01,0.3931,-1.3142,-0.5069,0.0025999999999999,2023Q1
666417,1477577,2023-03-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9815,1.5837,1.7095,"0,01","1,7","1,72","9979,982834","98,35","525,2472",10,1900-01-01,0.3977999999999999,-1.3117,-0.5022000000000001,0.0021999999999999,2023Q1
667185,1479113,2023-03-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9764,1.622,1.7122,"0,05","1,66","1,76","9985,36833","98,35","523,6236",5,1900-01-01,0.3543999999999998,-1.3578,-0.5456000000000002,0.0026999999999999,2023Q1
667953,1480647,2023-03-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9434,1.5717,1.7151,"0,03","1,69","1,74","9990,28586","98,34","523,3606",0,1900-01-01,0.3716999999999999,-1.3434,-0.5283000000000001,0.0029000000000001,2023Q1
668719,1482179,2023-03-31,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.9426,1.5837,1.7147,"0,02","1,69","1,74","9996,178312","98,35","522,1647",35,1900-01-01,0.3589,-1.3558,-0.5411,-0.0004000000000001,2023Q1
